age,education,education_num,marital_status,race,sex,income_over_50k
37,10th,6,Divorced,White,Male,FALSE
39,HS-grad,9,Married,White,Female,FALSE
38,Assoc-voc,11,Married,White,Male,FALSE
50,HS-grad,9,Married,White,Male,TRUE
54,Assoc-acdm,12,Married,White,Male,TRUE
40,Masters,14,Never-married,White,Male,TRUE
50,HS-grad,9,Married,White,Male,FALSE
28,Some-college,10,Never-married,White,Male,FALSE
34,Assoc-voc,11,Married,White,Male,FALSE
55,HS-grad,9,Divorced,White,Male,FALSE
20,HS-grad,9,Never-married,White,Male,FALSE
19,Some-college,10,Never-married,White,Female,FALSE
21,Some-college,10,Never-married,White,Male,FALSE
39,Some-college,10,Divorced,White,Female,FALSE
43,HS-grad,9,Married,White,Male,TRUE
33,HS-grad,9,Never-married,Other,Male,FALSE
26,Some-college,10,Never-married,White,Female,FALSE
45,Doctorate,16,Married,White,Male,TRUE
31,Some-college,10,Never-married,White,Female,FALSE
32,5th-6th,3,Married,White,Male,FALSE
60,HS-grad,9,Married,White,Male,FALSE
41,HS-grad,9,Married,White,Male,TRUE
21,Some-college,10,Never-married,Black,Male,FALSE
27,Some-college,10,Divorced,Black,Female,FALSE
33,5th-6th,3,Divorced,White,Male,FALSE
43,HS-grad,9,Married,White,Male,FALSE
18,10th,6,Never-married,White,Male,FALSE
48,Some-college,10,Married,White,Male,TRUE
37,7th-8th,4,Divorced,White,Male,FALSE
58,HS-grad,9,Married,White,Male,FALSE
24,HS-grad,9,Never-married,White,Male,FALSE
26,Bachelors,13,Never-married,White,Male,FALSE
34,11th,7,Married,White,Male,FALSE
38,Bachelors,13,Married,White,Female,FALSE
51,11th,7,Married,White,Male,TRUE
31,HS-grad,9,Married,Black,Female,FALSE
49,Doctorate,16,Married,White,Female,TRUE
26,Bachelors,13,Never-married,White,Female,FALSE
28,HS-grad,9,Divorced,Black,Female,FALSE
26,HS-grad,9,Divorced,White,Male,FALSE
23,HS-grad,9,Married,White,Male,FALSE
62,HS-grad,9,Married,White,Male,FALSE
42,Bachelors,13,Married,White,Male,TRUE
39,HS-grad,9,Married,White,Male,FALSE
43,Assoc-voc,11,Divorced,White,Male,FALSE
33,Some-college,10,Never-married,White,Male,FALSE
68,Bachelors,13,Married,White,Male,FALSE
30,Masters,14,Married,White,Male,TRUE
32,Bachelors,13,Never-married,Other,Male,FALSE
25,Some-college,10,Never-married,Other,Male,FALSE
53,5th-6th,3,Married,White,Female,FALSE
38,Assoc-voc,11,Married,White,Male,TRUE
62,HS-grad,9,Married,White,Male,FALSE
20,HS-grad,9,Never-married,White,Male,FALSE
26,HS-grad,9,Married,White,Male,FALSE
23,HS-grad,9,Never-married,White,Male,FALSE
43,HS-grad,9,Divorced,White,Female,FALSE
29,Some-college,10,Never-married,White,Male,FALSE
34,10th,6,Separated,White,Female,FALSE
24,Some-college,10,Never-married,White,Male,FALSE
44,Masters,14,Married,White,Male,TRUE
19,Some-college,10,Never-married,White,Male,FALSE
47,Bachelors,13,Married,White,Male,TRUE
40,Some-college,10,Divorced,White,Female,FALSE
45,HS-grad,9,Widowed,White,Female,FALSE
43,HS-grad,9,Separated,Black,Female,FALSE
22,9th,5,Never-married,White,Male,FALSE
72,Some-college,10,Married,White,Male,FALSE
29,Bachelors,13,Never-married,White,Male,FALSE
47,Bachelors,13,Never-married,White,Male,FALSE
24,HS-grad,9,Never-married,White,Male,FALSE
22,Some-college,10,Never-married,White,Male,FALSE
21,HS-grad,9,Never-married,White,Female,FALSE
74,Prof-school,15,Divorced,White,Male,FALSE
27,Assoc-voc,11,Married,White,Male,FALSE
32,Bachelors,13,Divorced,Other,Female,FALSE
30,11th,7,Married,White,Male,FALSE
29,Assoc-voc,11,Divorced,White,Male,FALSE
39,Some-college,10,Married,White,Male,FALSE
21,Some-college,10,Never-married,White,Female,FALSE
31,HS-grad,9,Married,White,Male,FALSE
33,Some-college,10,Married,White,Male,FALSE
39,Prof-school,15,Divorced,White,Male,TRUE
29,HS-grad,9,Married,White,Male,FALSE
52,Bachelors,13,Widowed,White,Female,FALSE
35,HS-grad,9,Never-married,White,Male,FALSE
33,10th,6,Married,White,Male,FALSE
40,9th,5,Divorced,White,Female,FALSE
43,Bachelors,13,Married,Other,Male,TRUE
66,1st-4th,2,Never-married,Black,Male,FALSE
51,Bachelors,13,Married,White,Male,TRUE
36,HS-grad,9,Never-married,White,Female,FALSE
17,11th,7,Never-married,White,Female,FALSE
32,HS-grad,9,Married,White,Male,FALSE
39,HS-grad,9,Never-married,Black,Female,FALSE
19,Some-college,10,Never-married,White,Male,FALSE
54,11th,7,Divorced,White,Male,TRUE
45,Bachelors,13,Divorced,White,Male,TRUE
47,Bachelors,13,Divorced,Black,Female,FALSE
32,HS-grad,9,Divorced,White,Female,FALSE
28,HS-grad,9,Married,White,Male,FALSE
39,Bachelors,13,Married,White,Male,FALSE
27,HS-grad,9,Never-married,White,Male,FALSE
42,Masters,14,Married,White,Female,TRUE
24,Bachelors,13,Married,White,Male,FALSE
45,Bachelors,13,Married,White,Male,TRUE
19,HS-grad,9,Never-married,White,Male,FALSE
46,10th,6,Married,White,Male,TRUE
50,HS-grad,9,Married,White,Male,FALSE
32,HS-grad,9,Never-married,White,Female,FALSE
43,HS-grad,9,Married,White,Male,FALSE
29,Bachelors,13,Never-married,White,Male,FALSE
90,Bachelors,13,Never-married,White,Female,FALSE
41,Prof-school,15,Married,White,Female,TRUE
24,Preschool,1,Never-married,White,Male,FALSE
24,Some-college,10,Never-married,White,Male,FALSE
24,Some-college,10,Never-married,White,Female,FALSE
30,Bachelors,13,Never-married,White,Male,FALSE
46,Bachelors,13,Separated,White,Female,FALSE
39,9th,5,Separated,White,Male,FALSE
43,HS-grad,9,Married,White,Male,FALSE
35,HS-grad,9,Never-married,White,Female,FALSE
65,HS-grad,9,Widowed,White,Female,FALSE
34,HS-grad,9,Divorced,White,Male,FALSE
41,Assoc-voc,11,Married,White,Male,FALSE
24,Some-college,10,Never-married,White,Male,FALSE
24,HS-grad,9,Never-married,Other,Male,FALSE
33,HS-grad,9,Married,White,Male,TRUE
37,HS-grad,9,Never-married,White,Male,FALSE
39,HS-grad,9,Married,White,Male,TRUE
58,HS-grad,9,Divorced,White,Female,FALSE
36,HS-grad,9,Married,White,Male,FALSE
42,Masters,14,Married,White,Male,FALSE
31,Some-college,10,Never-married,Black,Male,FALSE
57,HS-grad,9,Separated,White,Male,FALSE
67,HS-grad,9,Married,White,Male,TRUE
23,HS-grad,9,Divorced,White,Male,FALSE
35,Some-college,10,Married,Other,Male,FALSE
43,Bachelors,13,Married,White,Male,TRUE
39,Some-college,10,Married,White,Male,FALSE
36,HS-grad,9,Never-married,White,Male,FALSE
29,Assoc-acdm,12,Divorced,White,Female,FALSE
25,HS-grad,9,Never-married,White,Male,FALSE
54,10th,6,Separated,Black,Male,TRUE
24,HS-grad,9,Married,White,Male,FALSE
50,Bachelors,13,Married,Other,Male,TRUE
70,10th,6,Married,White,Male,FALSE
38,Masters,14,Married,White,Male,FALSE
51,HS-grad,9,Divorced,White,Female,TRUE
28,HS-grad,9,Never-married,White,Male,FALSE
66,Prof-school,15,Married,White,Male,TRUE
57,HS-grad,9,Separated,White,Male,TRUE
44,Bachelors,13,Married,Other,Male,TRUE
29,Some-college,10,Never-married,White,Female,FALSE
21,Some-college,10,Never-married,Black,Female,FALSE
42,10th,6,Married,Other,Male,TRUE
50,Some-college,10,Divorced,White,Female,FALSE
65,HS-grad,9,Divorced,White,Female,FALSE
64,HS-grad,9,Divorced,White,Female,FALSE
44,11th,7,Separated,Black,Female,FALSE
17,10th,6,Never-married,White,Male,FALSE
17,10th,6,Never-married,White,Female,FALSE
43,Some-college,10,Married,White,Male,FALSE
32,Assoc-acdm,12,Divorced,White,Female,FALSE
20,Some-college,10,Never-married,White,Female,FALSE
23,Some-college,10,Never-married,White,Male,FALSE
34,HS-grad,9,Married,White,Male,FALSE
30,Some-college,10,Never-married,White,Male,FALSE
32,7th-8th,4,Married,White,Male,FALSE
40,Bachelors,13,Married,White,Male,TRUE
28,Some-college,10,Never-married,Black,Male,FALSE
44,HS-grad,9,Married,White,Male,TRUE
29,Assoc-voc,11,Married,White,Female,TRUE
37,Some-college,10,Married,White,Male,FALSE
56,Some-college,10,Married,White,Male,FALSE
27,Bachelors,13,Never-married,White,Male,FALSE
34,HS-grad,9,Divorced,White,Female,FALSE
37,HS-grad,9,Divorced,White,Male,FALSE
66,Bachelors,13,Married,White,Male,TRUE
19,HS-grad,9,Never-married,White,Male,FALSE
60,Assoc-voc,11,Divorced,White,Female,FALSE
47,HS-grad,9,Married,White,Male,TRUE
47,Some-college,10,Divorced,White,Male,TRUE
48,Assoc-voc,11,Married,White,Male,FALSE
57,HS-grad,9,Married,White,Male,FALSE
50,Some-college,10,Married,White,Male,TRUE
62,9th,5,Widowed,Black,Female,FALSE
45,Some-college,10,Married,White,Male,FALSE
55,HS-grad,9,Married,White,Male,FALSE
62,HS-grad,9,Widowed,White,Female,FALSE
25,10th,6,Married,White,Male,FALSE
49,11th,7,Divorced,White,Female,FALSE
25,HS-grad,9,Never-married,Other,Male,FALSE
39,Some-college,10,Married,White,Male,FALSE
27,Some-college,10,Married,White,Male,FALSE
43,HS-grad,9,Married,Black,Male,TRUE
30,HS-grad,9,Divorced,Other,Female,FALSE
21,Some-college,10,Never-married,White,Female,FALSE
33,Prof-school,15,Married,White,Female,TRUE
33,Some-college,10,Never-married,White,Male,FALSE
33,11th,7,Never-married,Black,Female,FALSE
70,7th-8th,4,Widowed,White,Female,FALSE
25,Some-college,10,Never-married,Black,Male,FALSE
17,11th,7,Never-married,White,Male,FALSE
20,Some-college,10,Never-married,White,Male,FALSE
19,Some-college,10,Never-married,Black,Male,FALSE
31,Assoc-acdm,12,Married,White,Male,FALSE
26,Bachelors,13,Married,White,Male,FALSE
52,Masters,14,Married,White,Male,FALSE
26,Bachelors,13,Never-married,White,Female,FALSE
38,HS-grad,9,Divorced,White,Male,FALSE
25,Some-college,10,Never-married,White,Male,FALSE
22,Bachelors,13,Never-married,White,Female,FALSE
53,HS-grad,9,Married,White,Male,TRUE
30,Assoc-acdm,12,Divorced,White,Male,FALSE
44,Some-college,10,Married,White,Male,TRUE
32,Bachelors,13,Married,Other,Male,TRUE
59,11th,7,Married,White,Male,FALSE
49,Some-college,10,Divorced,Black,Female,FALSE
31,HS-grad,9,Never-married,White,Male,TRUE
44,9th,5,Never-married,White,Male,FALSE
36,Bachelors,13,Married,Other,Male,TRUE
36,HS-grad,9,Never-married,White,Female,FALSE
37,9th,5,Married,White,Male,TRUE
29,Bachelors,13,Never-married,Black,Male,FALSE
52,HS-grad,9,Divorced,White,Male,FALSE
21,Some-college,10,Never-married,White,Female,FALSE
36,Some-college,10,Divorced,Black,Female,FALSE
24,HS-grad,9,Never-married,Black,Female,FALSE
31,HS-grad,9,Never-married,Black,Male,FALSE
54,HS-grad,9,Widowed,White,Female,FALSE
44,Bachelors,13,Married,White,Male,FALSE
18,Some-college,10,Never-married,Other,Male,FALSE
41,HS-grad,9,Married,White,Female,FALSE
37,Masters,14,Divorced,White,Female,FALSE
30,HS-grad,9,Never-married,Black,Male,FALSE
26,Bachelors,13,Never-married,Other,Male,FALSE
68,Doctorate,16,Married,White,Male,FALSE
31,Some-college,10,Married,White,Male,FALSE
48,HS-grad,9,Divorced,White,Male,FALSE
80,HS-grad,9,Married,White,Male,FALSE
26,Some-college,10,Married,Black,Male,FALSE
63,9th,5,Married,White,Male,FALSE
19,Some-college,10,Never-married,White,Male,FALSE
30,Some-college,10,Never-married,White,Female,FALSE
42,HS-grad,9,Married,White,Male,FALSE
64,Assoc-acdm,12,Married,Other,Male,TRUE
32,Bachelors,13,Never-married,White,Male,FALSE
50,HS-grad,9,Married,White,Male,FALSE
73,HS-grad,9,Married,Other,Male,FALSE
32,Bachelors,13,Never-married,Black,Female,FALSE
58,Bachelors,13,Divorced,White,Male,FALSE
24,Some-college,10,Never-married,White,Male,FALSE
53,Bachelors,13,Married,White,Male,TRUE
23,Some-college,10,Never-married,Other,Female,FALSE
42,Assoc-acdm,12,Never-married,White,Female,FALSE
30,HS-grad,9,Married,White,Female,FALSE
38,Bachelors,13,Never-married,White,Female,FALSE
28,HS-grad,9,Never-married,White,Male,FALSE
19,12th,8,Never-married,White,Female,FALSE
45,HS-grad,9,Married,Black,Male,FALSE
26,Bachelors,13,Never-married,White,Male,FALSE
33,9th,5,Never-married,White,Female,FALSE
29,HS-grad,9,Never-married,White,Male,FALSE
54,Masters,14,Married,White,Female,TRUE
23,Some-college,10,Never-married,White,Female,FALSE
43,HS-grad,9,Married,White,Male,TRUE
37,9th,5,Never-married,White,Female,FALSE
31,7th-8th,4,Married,White,Male,FALSE
25,11th,7,Never-married,White,Male,FALSE
17,11th,7,Never-married,Black,Female,FALSE
37,HS-grad,9,Widowed,White,Female,FALSE
60,Assoc-voc,11,Married,White,Male,FALSE
59,Bachelors,13,Married,White,Female,FALSE
59,HS-grad,9,Married,White,Male,TRUE
28,HS-grad,9,Married,White,Male,FALSE
33,HS-grad,9,Never-married,White,Male,FALSE
33,Assoc-voc,11,Divorced,White,Female,FALSE
29,HS-grad,9,Married,White,Male,FALSE
23,Some-college,10,Never-married,White,Male,FALSE
20,Some-college,10,Never-married,White,Male,FALSE
60,HS-grad,9,Widowed,White,Female,FALSE
44,10th,6,Never-married,Other,Female,FALSE
52,12th,8,Never-married,Black,Female,FALSE
31,HS-grad,9,Divorced,White,Male,FALSE
30,Bachelors,13,Widowed,White,Female,TRUE
20,Some-college,10,Never-married,White,Female,FALSE
27,Bachelors,13,Married,Black,Female,TRUE
33,Assoc-voc,11,Separated,Black,Female,FALSE
25,HS-grad,9,Never-married,Black,Female,FALSE
63,HS-grad,9,Separated,White,Female,FALSE
63,Some-college,10,Widowed,White,Male,FALSE
43,HS-grad,9,Separated,White,Female,FALSE
58,11th,7,Widowed,White,Female,FALSE
70,Assoc-voc,11,Widowed,White,Female,FALSE
42,Some-college,10,Married,White,Male,TRUE
20,Some-college,10,Never-married,White,Male,FALSE
35,HS-grad,9,Divorced,White,Male,FALSE
62,9th,5,Married,White,Male,FALSE
43,Bachelors,13,Married,White,Female,FALSE
19,12th,8,Never-married,White,Male,FALSE
46,HS-grad,9,Never-married,White,Female,FALSE
45,Assoc-acdm,12,Never-married,Black,Female,FALSE
48,10th,6,Married,White,Male,FALSE
29,Assoc-acdm,12,Never-married,Other,Female,FALSE
36,HS-grad,9,Divorced,Black,Female,FALSE
58,11th,7,Married,White,Male,FALSE
43,HS-grad,9,Never-married,Black,Female,FALSE
59,Bachelors,13,Married,White,Male,FALSE
42,Bachelors,13,Married,White,Male,FALSE
33,Assoc-voc,11,Married,White,Male,TRUE
23,Some-college,10,Never-married,White,Male,FALSE
21,Some-college,10,Never-married,White,Male,FALSE
48,5th-6th,3,Divorced,Other,Female,FALSE
32,HS-grad,9,Married,White,Male,FALSE
31,Some-college,10,Married,White,Male,TRUE
66,Masters,14,Widowed,White,Female,FALSE
23,Bachelors,13,Never-married,White,Male,FALSE
52,Some-college,10,Married,White,Female,TRUE
17,11th,7,Never-married,White,Male,FALSE
35,Some-college,10,Married,White,Male,TRUE
21,Some-college,10,Never-married,White,Female,FALSE
24,Some-college,10,Never-married,White,Female,FALSE
45,HS-grad,9,Married,Other,Male,TRUE
29,Bachelors,13,Never-married,Black,Male,FALSE
34,HS-grad,9,Divorced,White,Male,FALSE
64,HS-grad,9,Divorced,White,Male,TRUE
27,HS-grad,9,Married,White,Male,FALSE
44,HS-grad,9,Divorced,White,Male,FALSE
31,HS-grad,9,Never-married,Black,Female,FALSE
23,HS-grad,9,Married,White,Female,FALSE
31,HS-grad,9,Never-married,White,Male,FALSE
45,10th,6,Married,White,Male,FALSE
42,HS-grad,9,Never-married,Black,Female,FALSE
33,Assoc-acdm,12,Married,White,Male,TRUE
33,Masters,14,Married,White,Female,FALSE
30,Some-college,10,Married,White,Female,TRUE
25,Some-college,10,Never-married,White,Male,FALSE
33,Masters,14,Never-married,White,Female,FALSE
22,9th,5,Never-married,White,Male,FALSE
30,Bachelors,13,Married,White,Male,TRUE
43,12th,8,Married,White,Male,FALSE
37,7th-8th,4,Never-married,White,Female,FALSE
51,HS-grad,9,Never-married,White,Male,FALSE
36,Some-college,10,Married,White,Male,FALSE
73,5th-6th,3,Married,White,Male,FALSE
32,Masters,14,Never-married,White,Female,FALSE
34,HS-grad,9,Married,White,Male,FALSE
51,HS-grad,9,Married,Other,Male,FALSE
20,HS-grad,9,Never-married,White,Female,FALSE
57,Some-college,10,Married,Other,Male,FALSE
19,Some-college,10,Never-married,White,Male,FALSE
55,10th,6,Married,White,Male,FALSE
60,Some-college,10,Married,Other,Male,FALSE
19,HS-grad,9,Never-married,White,Male,FALSE
35,HS-grad,9,Married,White,Male,FALSE
20,HS-grad,9,Never-married,White,Female,FALSE
34,Bachelors,13,Never-married,Black,Male,FALSE
27,Masters,14,Married,White,Male,FALSE
37,Assoc-voc,11,Never-married,White,Male,FALSE
73,HS-grad,9,Married,White,Male,FALSE
36,HS-grad,9,Never-married,White,Male,FALSE
54,HS-grad,9,Married,White,Male,TRUE
49,11th,7,Married,White,Male,FALSE
68,HS-grad,9,Married,White,Male,FALSE
30,Assoc-voc,11,Never-married,Black,Male,FALSE
28,Bachelors,13,Never-married,White,Male,FALSE
28,11th,7,Married,White,Male,TRUE
25,Some-college,10,Married,White,Male,FALSE
26,Some-college,10,Never-married,Other,Male,FALSE
40,Some-college,10,Married,White,Male,TRUE
32,HS-grad,9,Divorced,White,Female,FALSE
60,11th,7,Married,Black,Female,FALSE
18,12th,8,Never-married,White,Female,FALSE
36,Bachelors,13,Married,Black,Male,FALSE
26,Bachelors,13,Never-married,White,Female,FALSE
24,HS-grad,9,Never-married,White,Female,FALSE
20,Some-college,10,Never-married,White,Female,FALSE
27,Bachelors,13,Separated,White,Male,FALSE
58,Bachelors,13,Divorced,White,Female,FALSE
28,HS-grad,9,Never-married,White,Male,FALSE
36,Bachelors,13,Divorced,White,Female,FALSE
45,HS-grad,9,Married,White,Male,TRUE
23,HS-grad,9,Never-married,White,Male,FALSE
69,HS-grad,9,Married,White,Male,FALSE
58,HS-grad,9,Married,White,Male,FALSE
22,HS-grad,9,Never-married,White,Male,FALSE
58,Bachelors,13,Married,White,Male,FALSE
53,Some-college,10,Married,White,Male,TRUE
44,HS-grad,9,Married,White,Male,FALSE
31,10th,6,Never-married,White,Male,FALSE
46,Bachelors,13,Divorced,Other,Female,FALSE
48,HS-grad,9,Married,White,Male,FALSE
46,Some-college,10,Separated,White,Female,FALSE
43,Some-college,10,Divorced,White,Female,FALSE
17,10th,6,Never-married,White,Male,FALSE
20,Some-college,10,Never-married,White,Male,FALSE
22,Some-college,10,Never-married,White,Female,FALSE
19,Some-college,10,Never-married,White,Male,FALSE
35,Some-college,10,Divorced,White,Female,FALSE
29,Bachelors,13,Never-married,White,Male,FALSE
18,Some-college,10,Never-married,White,Female,FALSE
25,HS-grad,9,Never-married,White,Male,FALSE
54,10th,6,Married,White,Male,FALSE
23,Some-college,10,Married,White,Female,FALSE
36,5th-6th,3,Separated,Other,Female,FALSE
26,HS-grad,9,Married,White,Male,FALSE
25,HS-grad,9,Never-married,White,Male,FALSE
46,9th,5,Divorced,White,Female,FALSE
41,Some-college,10,Divorced,White,Female,FALSE
31,HS-grad,9,Never-married,White,Male,FALSE
48,Masters,14,Married,White,Male,TRUE
52,Masters,14,Divorced,Black,Female,FALSE
22,HS-grad,9,Never-married,White,Male,FALSE
18,HS-grad,9,Never-married,White,Male,FALSE
46,Some-college,10,Never-married,White,Female,FALSE
34,Some-college,10,Never-married,White,Male,FALSE
30,HS-grad,9,Married,Other,Male,FALSE
31,11th,7,Never-married,White,Male,FALSE
21,HS-grad,9,Married,White,Male,FALSE
30,Bachelors,13,Never-married,White,Male,FALSE
21,9th,5,Never-married,White,Male,FALSE
54,11th,7,Divorced,White,Female,TRUE
36,HS-grad,9,Married,White,Male,TRUE
50,Bachelors,13,Never-married,White,Male,TRUE
26,Bachelors,13,Never-married,Black,Female,FALSE
47,Prof-school,15,Married,White,Male,FALSE
36,HS-grad,9,Never-married,White,Male,FALSE
32,Some-college,10,Married,Other,Male,FALSE
21,10th,6,Never-married,White,Female,FALSE
30,HS-grad,9,Married,White,Male,FALSE
34,HS-grad,9,Never-married,White,Female,FALSE
51,HS-grad,9,Married,White,Male,FALSE
55,10th,6,Married,White,Male,FALSE
43,Some-college,10,Married,White,Male,FALSE
37,HS-grad,9,Never-married,Other,Male,FALSE
28,Some-college,10,Never-married,White,Female,FALSE
39,Some-college,10,Married,White,Male,FALSE
35,HS-grad,9,Married,White,Male,FALSE
59,Masters,14,Married,White,Male,FALSE
26,HS-grad,9,Never-married,White,Male,FALSE
21,HS-grad,9,Never-married,White,Male,FALSE
23,Some-college,10,Never-married,White,Female,FALSE
17,10th,6,Married,White,Female,FALSE
23,HS-grad,9,Never-married,White,Female,FALSE
